TransactionID,CustomerType,ProductCategory,Product,Quantity,PricePerUnit,TotalAmount,PaymentMethod,StoreLocation,Date,WeatherCondition,TrafficStatus,StoreMusicPlaying,EmployeeOnDuty,NearbyEvents
TX04749,Regular,Clothing,Jacket,3.0,1167.14,3501.42,Cash,Chitwan,2024-07-16 20:00:00,Snowy,Moderate,Classical,Michael,Political Rally
TX04750,Regular,Toys & Games,Toy Car,2.0,1880.6,3761.2,Mobile Payment,Kathmandu,2024-07-16 21:00:00,Snowy,Moderate,Rock,Michael,None
TX04751,Guest,Snacks,Candy,5.0,1758.98,8794.9,Cash,Bhairahawa,2024-07-16 22:00:00,Cloudy,Light,Jazz,Michael,Sports Event
TX04752,Guest,Clothing,Socks,4.0,450.62,1802.48,Mobile Payment,,2024-07-16 23:00:00,Windy,Heavy,Jazz,,Sports Event
TX04753,Member,Snacks,Candy,4.0,859.56,3438.24,Credit Card,Pokhara,2024-07-17 00:00:00,Rainy,Moderate,Rock,John,Sports Event
TX04754,Guest,Toys & Games,Yo-Yo,1.0,250.73,250.73,Mobile Payment,Kathmandu,2024-07-17 01:00:00,Rainy,Moderate,Rock,John,Sports Event
TX04755,,Dairy Products,Ghee,4.0,1517.47,6069.88,Cash,Kathmandu,2024-07-17 02:00:00,Snowy,Heavy,Rock,John,Sports Event
TX04756,Guest,Bakery,Croissant,2.0,523.48,1046.96,Mobile Payment,Biratnagar,2024-07-17 03:00:00,Rainy,Heavy,Classical,David,Concert
TX04757,Member,Toys & Games,Frisbee,4.0,782.17,3128.68,Credit Card,Pokhara,2024-07-17 04:00:00,Cloudy,Heavy,No Music,David,Sports Event
TX04758,Member,Sports & Fitness,Basketball,5.0,114.22,571.1,Cash,Pokhara,2024-07-17 05:00:00,Sunny,Heavy,Classical,Emily,Festival
TX04759,Guest,Fresh Produce,Tomato,5.0,1043.25,5216.25,Debit Card,Pokhara,2024-07-17 06:00:00,Sunny,Moderate,Classical,Emily,Concert
TX04760,Regular,Fresh Produce,Carrot,4.0,362.88,1451.52,Debit Card,Biratnagar,2024-07-17 07:00:00,Cloudy,Moderate,Rock,David,Concert
TX04761,Member,Clothing,Socks,3.0,1561.28,4683.84,Debit Card,Pokhara,2024-07-17 08:00:00,Cloudy,Heavy,No Music,Sarah,Festival
TX04762,Guest,Stationery,Scissors,2.0,1022.66,2045.32,Mobile Payment,Biratnagar,,Snowy,Heavy,No Music,Sarah,Political Rally
TX04763,Regular,Beverages,Coffee,1.0,850.46,850.46,Mobile Payment,Chitwan,2024-07-17 10:00:00,Sunny,Heavy,Jazz,Michael,None
TX04764,Member,Sports & Fitness,,2.0,738.68,1477.36,Debit Card,Kathmandu,2024-07-17 11:00:00,Snowy,Moderate,Rock,John,Sports Event
TX04765,Guest,Stationery,Pencil,2.0,887.27,1774.54,Cash,Biratnagar,2024-07-17 12:00:00,Sunny,Heavy,Classical,David,Concert
TX04766,Member,Sports & Fitness,Yoga Mat,4.0,735.13,2940.52,Debit Card,Biratnagar,2024-07-17 13:00:00,Cloudy,Moderate,Classical,John,Sports Event
TX04767,Member,Toys & Games,Puzzle,,1915.24,7660.96,Debit Card,Chitwan,2024-07-17 14:00:00,Snowy,Light,No Music,Sarah,Festival
TX04768,Member,Meat & Seafood,Pork Chops,1.0,261.41,261.41,Cash,Biratnagar,2024-07-17 15:00:00,Rainy,Moderate,Pop,Emily,Festival
TX04769,Guest,Electronics,Headphones,1.0,592.73,592.73,Mobile Payment,Kathmandu,2024-07-17 16:00:00,Sunny,Heavy,Jazz,David,Sports Event
TX04770,Guest,Grocery,Spices,,1194.93,5974.650000000001,Mobile Payment,Chitwan,2024-07-17 17:00:00,Cloudy,Light,Pop,David,Festival
TX04771,Guest,Stationery,Pen,3.0,1870.83,5612.49,Credit Card,Kathmandu,2024-07-17 18:00:00,Sunny,Heavy,Rock,David,Festival
TX04772,Member,Grocery,Flour,3.0,,3333.87,Debit Card,Biratnagar,2024-07-17 19:00:00,Windy,Light,Jazz,Sarah,Concert
TX04773,Regular,Grocery,Rice,3.0,1305.11,3915.33,Mobile Payment,Chitwan,2024-07-17 20:00:00,Windy,Heavy,Rock,Michael,None
TX04774,Regular,Frozen Foods,Frozen Berries,5.0,1540.6,7703.0,Cash,Bhairahawa,2024-07-17 21:00:00,Cloudy,,Rock,John,Festival
TX04775,Regular,Snacks,Granola Bars,1.0,1460.94,1460.94,Mobile Payment,Biratnagar,,Cloudy,Light,Classical,Emily,Festival
TX04776,Guest,Electronics,Smartwatch,3.0,718.91,2156.73,Cash,Biratnagar,2024-07-17 23:00:00,Cloudy,Heavy,Classical,John,
TX04777,,Snacks,Chips,,1004.43,3013.29,Cash,Pokhara,2024-07-18 00:00:00,Rainy,Light,No Music,John,Concert
TX04778,Member,Clothing,,5.0,719.74,,Debit Card,Chitwan,2024-07-18 01:00:00,Snowy,Moderate,No Music,,Sports Event
TX04779,Regular,Household Items,Air Freshener,1.0,1470.87,1470.87,,Pokhara,2024-07-18 02:00:00,Snowy,Heavy,Classical,John,Sports Event
TX04780,Regular,Bakery,,2.0,920.49,1840.98,Credit Card,Pokhara,2024-07-18 03:00:00,Rainy,Heavy,Classical,David,Sports Event
TX04781,Regular,Personal Care,Shaving Cream,4.0,647.06,2588.24,Cash,Chitwan,2024-07-18 04:00:00,Cloudy,Heavy,Rock,Michael,Festival
TX04782,Guest,Snacks,Chips,1.0,967.2,967.2,Cash,Bhairahawa,2024-07-18 05:00:00,Rainy,Moderate,Jazz,John,Concert
TX04783,Member,Sports & Fitness,Hockey Stick,2.0,1412.47,2824.94,Credit Card,Chitwan,2024-07-18 06:00:00,Snowy,Light,Jazz,,Political Rally
TX04784,Guest,Electronics,Headphones,4.0,1762.57,7050.28,Cash,Kathmandu,2024-07-18 07:00:00,Windy,Moderate,Rock,John,Concert
TX04785,Regular,Personal Care,Shampoo,1.0,450.65,450.65,Cash,Biratnagar,,Snowy,Heavy,Pop,Michael,Concert
TX04786,Guest,Dairy Products,Buttermilk,,1032.88,1032.88,,Biratnagar,2024-07-18 09:00:00,Cloudy,Light,Pop,Michael,Sports Event
TX04787,Regular,Dairy Products,Yogurt,357.0,1255.65,448267.05000000005,Mobile Payment,Biratnagar,2024-07-18 10:00:00,Rainy,Moderate,Classical,Michael,
TX04788,Guest,Electronics,Bluetooth Speaker,2.0,117.41,234.82,Debit Card,Bhairahawa,2024-07-18 11:00:00,Cloudy,Heavy,No Music,Emily,
TX04789,Guest,Dairy Products,Cream,2.0,381.82,763.64,Credit Card,Bhairahawa,2024-07-18 12:00:00,Rainy,Heavy,Pop,Michael,Festival
TX04790,Regular,Fresh Produce,Apple,5.0,313.76,1568.8,Cash,Chitwan,,Snowy,Light,Jazz,Michael,None
TX04791,Member,Household Items,Towel,3.0,290.26,870.78,Debit Card,Pokhara,2024-07-18 14:00:00,Cloudy,Moderate,Rock,John,Sports Event
TX04792,Guest,Toys & Games,Puzzle,5.0,828.62,4143.1,,Biratnagar,2024-07-18 15:00:00,Cloudy,Moderate,Rock,David,Concert
TX04793,Member,Clothing,Jeans,2.0,1518.32,,Cash,Pokhara,2024-07-18 16:00:00,Sunny,Light,Jazz,,Concert
TX04794,Member,Toys & Games,Lego Set,4.0,416.93,1667.72,Cash,Chitwan,2024-07-18 17:00:00,Snowy,Moderate,Classical,David,None
TX04795,Guest,Beverages,Whiskey,1.0,207.46,207.46,Mobile Payment,Chitwan,2024-07-18 18:00:00,Snowy,Light,,Emily,Concert
TX04796,Guest,Toys & Games,Frisbee,5.0,979.07,4895.35,Debit Card,Pokhara,2024-07-18 19:00:00,Snowy,Heavy,Rock,Emily,Concert
TX04797,,Clothing,Socks,4.0,875.71,3502.84,Debit Card,Kathmandu,2024-07-18 20:00:00,Snowy,,Classical,Sarah,
TX04798,Guest,Dairy Products,Milk,5.0,654.67,3273.35,Debit Card,Kathmandu,2024-07-18 21:00:00,Cloudy,Light,Jazz,David,None
TX04799,Member,Beverages,Wine,4.0,1575.93,6303.72,Debit Card,Kathmandu,2024-07-18 22:00:00,Rainy,Heavy,Jazz,John,Political Rally
TX04800,Member,Clothing,Shoes,3.0,1115.9,3347.7000000000003,Mobile Payment,,2024-07-18 23:00:00,Cloudy,Light,No Music,Sarah,Concert
TX04801,Guest,,Whiskey,5.0,1329.31,6646.549999999999,Credit Card,Pokhara,2024-07-19 00:00:00,,Moderate,Classical,David,Festival
TX04802,Regular,Snacks,,5.0,1847.06,9235.3,Debit Card,Pokhara,2024-07-19 01:00:00,Rainy,,No Music,Michael,None
TX04803,Member,Grocery,Sugar,1.0,907.21,907.21,,Pokhara,2024-07-19 02:00:00,Sunny,,Classical,Michael,Concert
TX04804,Regular,Personal Care,Deodorant,4.0,905.04,3620.16,Mobile Payment,Biratnagar,2024-07-19 03:00:00,Snowy,Moderate,Pop,Emily,Concert
TX04805,Guest,Frozen Foods,Frozen Soup,4.0,1691.57,6766.28,Debit Card,Biratnagar,,Windy,Light,No Music,Sarah,Festival
TX04806,Regular,Bakery,Pastry,3.0,671.3,2013.8999999999999,Mobile Payment,Biratnagar,2024-07-19 05:00:00,Sunny,Light,Classical,Emily,Concert
TX04807,Member,Dairy Products,Yogurt,5.0,1043.59,5217.95,Cash,,,Rainy,Moderate,Classical,Michael,Concert
TX04808,Guest,Clothing,Belt,2.0,715.42,,Credit Card,Kathmandu,2024-07-19 07:00:00,Windy,Moderate,Rock,Sarah,Political Rally
TX04809,Member,Frozen Foods,Frozen Berries,4.0,1514.24,6056.96,Mobile Payment,Pokhara,2024-07-19 08:00:00,Rainy,Heavy,No Music,John,Concert
TX04810,Guest,Bakery,Pastry,4.0,389.57,1558.28,Debit Card,Kathmandu,2024-07-19 09:00:00,Sunny,Heavy,Classical,Sarah,None
TX04811,Member,Grocery,Coffee,4.0,831.92,3327.68,Cash,Kathmandu,2024-07-19 10:00:00,Snowy,Light,Jazz,Michael,Sports Event
TX04812,Member,Dairy Products,Paneer,4.0,,2044.28,Cash,Pokhara,2024-07-19 11:00:00,Cloudy,Moderate,Rock,Michael,Sports Event
TX04813,Guest,Fresh Produce,Tomato,2.0,1219.63,2439.26,Cash,Biratnagar,2024-07-19 12:00:00,Sunny,Light,Classical,Emily,Sports Event
TX04814,Guest,Electronics,Television,4.0,1818.75,7275.0,Mobile Payment,Kathmandu,2024-07-19 13:00:00,Rainy,Moderate,Rock,,Festival
TX04815,Guest,Beverages,Soda,2.0,762.11,1524.22,Debit Card,Bhairahawa,2024-07-19 14:00:00,Sunny,Light,Classical,Emily,Political Rally
TX04816,Member,Clothing,Belt,1.0,1203.6,1203.6,Debit Card,Pokhara,2024-07-19 15:00:00,Cloudy,Light,Classical,Emily,Political Rally
TX04817,Member,Household Items,Mop,1.0,805.74,805.74,Mobile Payment,Biratnagar,2024-07-19 16:00:00,Windy,Light,Classical,Emily,Concert
TX04818,Regular,,Spices,5.0,1868.08,9340.4,Credit Card,Pokhara,2024-07-19 17:00:00,,Light,No Music,David,None
TX04819,Member,Stationery,Scissors,5.0,1238.31,6191.549999999999,Debit Card,Biratnagar,2024-07-19 18:00:00,Rainy,Light,Rock,David,Festival
TX04820,Member,Meat & Seafood,,,1615.42,8077.1,Credit Card,Pokhara,2024-07-19 19:00:00,Cloudy,Light,Jazz,Sarah,Political Rally
TX04821,Member,Fresh Produce,Spinach,5.0,239.64,1198.1999999999998,Credit Card,Pokhara,2024-07-19 20:00:00,Windy,Moderate,Pop,Sarah,Festival
TX04822,Member,Household Items,Mop,4.0,1868.87,7475.48,Cash,Biratnagar,2024-07-19 21:00:00,Cloudy,Heavy,Jazz,John,
TX04823,Regular,Household Items,Towel,1.0,446.14,446.14,Cash,Kathmandu,2024-07-19 22:00:00,Cloudy,Heavy,Pop,Sarah,Political Rally
TX04824,Guest,,Soda,3.0,1690.18,5070.54,Credit Card,Kathmandu,2024-07-19 23:00:00,,Heavy,Classical,,None
TX04825,Member,Meat & Seafood,Crab,4.0,,798.36,Debit Card,Biratnagar,2024-07-20 00:00:00,Snowy,Heavy,Rock,Michael,
TX04826,Member,Dairy Products,,5.0,634.8,3174.0,Mobile Payment,Kathmandu,2024-07-20 01:00:00,Snowy,Moderate,Classical,Sarah,None
TX04827,Guest,Sports & Fitness,Swimming Goggles,4.0,492.38,1969.52,,Pokhara,2024-07-20 02:00:00,Sunny,Moderate,Rock,John,Concert
TX04828,Guest,Grocery,Lentils,2.0,1837.66,3675.32,,Chitwan,2024-07-20 03:00:00,Snowy,Heavy,Pop,David,None
TX04829,,Grocery,Coffee,3.0,1431.67,4295.01,Credit Card,Kathmandu,2024-07-20 04:00:00,Rainy,Heavy,Rock,Emily,None
TX04830,Member,Snacks,Chocolate,415.0,1216.16,504706.4,Mobile Payment,Pokhara,2024-07-20 05:00:00,Cloudy,Light,Classical,Emily,Concert
TX04831,Guest,Dairy Products,Butter,3.0,1930.5,,Cash,Pokhara,2024-07-20 06:00:00,Windy,Light,,Michael,Concert
TX04832,Guest,Electronics,Charger,2.0,1000.05,2000.1,Credit Card,Pokhara,2024-07-20 07:00:00,Rainy,Heavy,No Music,John,Concert
TX04833,Member,Toys & Games,Doll,1.0,588.11,588.11,Debit Card,Kathmandu,2024-07-20 08:00:00,Sunny,Light,Jazz,David,Festival
TX04834,Guest,Household Items,Detergent,3.0,1888.16,5664.4800000000005,Credit Card,Biratnagar,2024-07-20 09:00:00,Cloudy,Heavy,Rock,Emily,Political Rally
TX04835,Guest,Fresh Produce,Spinach,4.0,1276.6,5106.4,Cash,Chitwan,2024-07-20 10:00:00,Rainy,Light,No Music,John,Political Rally
TX04836,Member,Dairy Products,Condensed Milk,1.0,449.45,449.45,Debit Card,Biratnagar,2024-07-20 11:00:00,Cloudy,Heavy,Pop,Sarah,Sports Event
TX04837,Member,Frozen Foods,Frozen Vegetables,219.0,395.31,86572.89,Mobile Payment,Kathmandu,2024-07-20 12:00:00,Cloudy,Moderate,,Emily,None
TX04838,Guest,Grocery,Oil,2.0,1204.75,,Debit Card,Chitwan,2024-07-20 13:00:00,Cloudy,Light,Classical,Emily,Sports Event
TX04839,Regular,Household Items,Broom,4.0,467.1,1868.4,Debit Card,Kathmandu,2024-07-20 14:00:00,Cloudy,Light,No Music,David,None
TX04840,,Beverages,Soda,4.0,1305.29,5221.16,Cash,Bhairahawa,,Rainy,Heavy,Pop,Emily,None
TX04841,Regular,Fresh Produce,Onion,3.0,443.8,1331.4,Mobile Payment,Chitwan,2024-07-20 16:00:00,Windy,Heavy,Pop,Emily,Political Rally
TX04842,Member,,Socks,5.0,N/A,N/A,Credit Card,Chitwan,2024-07-20 17:00:00,,Moderate,Rock,Emily,None
TX04843,Guest,Snacks,Chocolate,1.0,130.8,130.8,Debit Card,Bhairahawa,2024-07-20 18:00:00,Rainy,Moderate,Pop,David,Concert
TX04844,Member,Snacks,Cookies,2.0,1530.82,3061.64,Credit Card,,,Cloudy,Heavy,Classical,Sarah,Concert
TX04845,Member,Dairy Products,Paneer,4.0,1165.71,4662.84,Mobile Payment,Chitwan,2024-07-20 20:00:00,Windy,Light,Rock,Michael,
TX04846,Guest,Fresh Produce,Carrot,3.0,1864.47,5593.41,Cash,Bhairahawa,2024-07-20 21:00:00,Windy,Moderate,No Music,Michael,Sports Event
TX04847,Guest,Frozen Foods,Frozen Vegetables,3.0,592.42,1777.2599999999998,Debit Card,Kathmandu,2024-07-20 22:00:00,Cloudy,Heavy,Classical,Michael,Sports Event
TX04848,Member,Meat & Seafood,,1.0,1921.67,1921.67,Debit Card,Bhairahawa,2024-07-20 23:00:00,Snowy,,Classical,David,None
TX04849,Guest,Personal Care,Hair Gel,1.0,478.79,478.79,Cash,Chitwan,2024-07-21 00:00:00,Windy,Heavy,No Music,Sarah,Concert
TX04850,Regular,Electronics,Laptop,4.0,904.58,3618.32,Mobile Payment,,2024-07-21 01:00:00,Windy,Heavy,Classical,Sarah,Sports Event
TX04851,Regular,Meat & Seafood,Chicken Breast,4.0,401.57,1606.28,Cash,Bhairahawa,2024-07-21 02:00:00,Windy,Moderate,Pop,John,Sports Event
TX04852,Member,Toys & Games,Rubik's Cube,4.0,645.76,2583.04,Debit Card,Chitwan,2024-07-21 03:00:00,Sunny,Heavy,Classical,David,Sports Event
TX04853,Guest,Household Items,Towel,3.0,1510.29,4530.87,Cash,Biratnagar,2024-07-21 04:00:00,Cloudy,Moderate,Rock,Sarah,Concert
TX04854,Regular,Sports & Fitness,Hockey Stick,5.0,1081.92,5409.6,Mobile Payment,Chitwan,2024-07-21 05:00:00,Windy,Light,Rock,David,Festival
TX04855,Regular,Stationery,Eraser,5.0,1784.44,8922.2,Debit Card,Pokhara,2024-07-21 06:00:00,Windy,Light,Rock,,Concert
TX04856,Member,Sports & Fitness,Football,2.0,,1147.0,Cash,Kathmandu,2024-07-21 07:00:00,Snowy,Heavy,Classical,Michael,Sports Event
TX04857,Guest,Stationery,Scissors,3.0,779.47,2338.41,Debit Card,Bhairahawa,2024-07-21 08:00:00,Snowy,,No Music,Michael,None
TX04858,Member,Dairy Products,Cheese,2.0,318.02,636.04,Credit Card,Chitwan,,Snowy,Moderate,Classical,David,Concert
TX04859,Guest,,Chocolate,2.0,1294.65,2589.3,Credit Card,Bhairahawa,2024-07-21 10:00:00,,Heavy,Jazz,John,Concert
TX04860,Regular,Personal Care,Shampoo,1.0,1028.22,1028.22,Mobile Payment,Biratnagar,2024-07-21 11:00:00,Snowy,Heavy,Rock,Michael,Political Rally
TX04861,Member,Frozen Foods,Frozen Vegetables,2.0,524.42,1048.84,Mobile Payment,Kathmandu,2024-07-21 12:00:00,Rainy,Light,Pop,Emily,Sports Event
TX04862,Guest,Personal Care,Soap,5.0,1912.03,9560.15,Debit Card,Bhairahawa,2024-07-21 13:00:00,Snowy,Heavy,Jazz,Michael,Concert
TX04863,Guest,Grocery,Tea,3.0,292.31,876.9300000000001,Mobile Payment,Chitwan,2024-07-21 14:00:00,Cloudy,,No Music,Emily,Sports Event
TX04864,Member,Sports & Fitness,Yoga Mat,4.0,1554.24,6216.96,,,2024-07-21 15:00:00,Rainy,Moderate,Jazz,David,
TX04865,Regular,Toys & Games,Toy Car,5.0,457.93,2289.65,Mobile Payment,Biratnagar,2024-07-21 16:00:00,Rainy,Moderate,No Music,John,Festival
TX04866,Member,,Lentils,3.0,450.23,1350.69,,Pokhara,,,Light,Rock,David,Political Rally
TX04867,Guest,Sports & Fitness,Skipping Rope,1.0,139.95,139.95,Mobile Payment,Chitwan,2024-07-21 18:00:00,Cloudy,Heavy,Classical,John,Political Rally
TX04868,Guest,Stationery,Highlighter,5.0,569.44,2847.2000000000003,Mobile Payment,Biratnagar,2024-07-21 19:00:00,Windy,Moderate,Classical,Michael,None
TX04869,Member,Stationery,Eraser,4.0,,3983.72,Cash,Pokhara,2024-07-21 20:00:00,Windy,Light,No Music,John,Sports Event
TX04870,Regular,Beverages,Energy Drink,3.0,1779.98,5339.9400000000005,Mobile Payment,Kathmandu,2024-07-21 21:00:00,Snowy,Heavy,Pop,Michael,Concert
TX04871,Regular,,Mop,2.0,1093.0,2186.0,Debit Card,Kathmandu,2024-07-21 22:00:00,,Light,Rock,John,Sports Event
TX04872,Member,Dairy Products,Cheese,1.0,1393.48,1393.48,Mobile Payment,Kathmandu,2024-07-21 23:00:00,Windy,Moderate,Rock,Emily,None
TX04873,Regular,Snacks,Pretzels,2.0,1873.99,3747.98,,Biratnagar,2024-07-22 00:00:00,Sunny,,No Music,,Political Rally
TX04874,Regular,Stationery,Marker,5.0,360.64,1803.1999999999998,Mobile Payment,,2024-07-22 01:00:00,Sunny,Light,Jazz,,Festival
TX04875,Member,Meat & Seafood,Lamb Chops,5.0,508.44,2542.2,Cash,Biratnagar,2024-07-22 02:00:00,Sunny,Heavy,Pop,David,None
TX04876,Member,Frozen Foods,French Fries,2.0,256.15,512.3,Cash,Biratnagar,2024-07-22 03:00:00,Windy,Moderate,Jazz,John,Festival
TX04877,Member,Frozen Foods,Frozen Berries,,1616.18,8080.900000000001,Credit Card,Bhairahawa,2024-07-22 04:00:00,Windy,Heavy,Classical,Sarah,Sports Event
TX04878,Member,Sports & Fitness,Cricket Bat,2.0,888.27,1776.54,Credit Card,Kathmandu,2024-07-22 05:00:00,Rainy,Heavy,No Music,Emily,None
TX04879,Guest,Beverages,Energy Drink,2.0,,1313.58,,Kathmandu,2024-07-22 06:00:00,Cloudy,Light,Classical,Sarah,Concert
TX04880,Guest,Bakery,Pastry,1.0,1253.82,1253.82,Credit Card,Chitwan,,Windy,Moderate,Jazz,John,Concert
TX04881,Guest,Snacks,Biscuits,2.0,902.28,1804.56,Cash,Kathmandu,2024-07-22 08:00:00,Snowy,Light,Classical,Sarah,Concert
TX04882,Member,Fresh Produce,Cabbage,4.0,158.25,633.0,Credit Card,Pokhara,,Windy,Heavy,Classical,Sarah,Sports Event
TX04883,Member,Frozen Foods,Frozen Waffles,5.0,1611.31,8056.549999999999,Cash,Pokhara,2024-07-22 10:00:00,Rainy,Moderate,No Music,Emily,Sports Event
TX04884,Regular,Electronics,Smartwatch,2.0,392.02,784.04,Credit Card,Biratnagar,2024-07-22 11:00:00,Cloudy,Moderate,Classical,,None
TX04885,Guest,Grocery,Rice,4.0,1634.32,6537.28,Debit Card,Chitwan,2024-07-22 12:00:00,Rainy,Light,Rock,John,Concert
TX04886,Guest,Sports & Fitness,Basketball,3.0,328.46,985.3799999999999,Debit Card,Bhairahawa,2024-07-22 13:00:00,Windy,Moderate,No Music,Sarah,Sports Event
TX04887,Guest,Beverages,Juice,1.0,1258.88,1258.88,Mobile Payment,Kathmandu,2024-07-22 14:00:00,Rainy,Light,Classical,Emily,Political Rally
TX04888,Member,Sports & Fitness,Tennis Racket,5.0,409.68,2048.4,Cash,Pokhara,2024-07-22 15:00:00,Snowy,Heavy,No Music,John,Sports Event
TX04889,Regular,Personal Care,Toothpaste,1.0,1500.09,1500.09,Mobile Payment,Biratnagar,2024-07-22 16:00:00,Sunny,Heavy,Jazz,Michael,Sports Event
TX04890,Member,Electronics,Television,2.0,1001.12,2002.24,Credit Card,Biratnagar,2024-07-22 17:00:00,Snowy,Heavy,Jazz,Sarah,Festival
TX04891,Member,Meat & Seafood,Sausages,2.0,,3525.64,Debit Card,Pokhara,2024-07-22 18:00:00,Rainy,Heavy,Pop,Emily,Sports Event
TX04892,Member,Dairy Products,Ghee,4.0,107.31,429.24,Mobile Payment,Biratnagar,2024-07-22 19:00:00,Cloudy,Heavy,No Music,Emily,None
TX04893,Guest,Household Items,Bucket,5.0,1076.13,5380.650000000001,Cash,Kathmandu,2024-07-22 20:00:00,Sunny,Heavy,Rock,Michael,None
TX04894,Guest,Clothing,Socks,5.0,1662.25,8311.25,Cash,Kathmandu,2024-07-22 21:00:00,Windy,Heavy,Rock,Sarah,None
TX04895,Member,Grocery,Tea,,1520.81,1520.81,Mobile Payment,Kathmandu,2024-07-22 22:00:00,Sunny,Moderate,Pop,,Concert
TX04896,Member,Household Items,Broom,4.0,1743.71,6974.84,Credit Card,,2024-07-22 23:00:00,Cloudy,Heavy,Rock,Emily,Concert
TX04897,Member,Fresh Produce,Potato,2.0,1291.66,2583.32,Debit Card,Bhairahawa,2024-07-23 00:00:00,Snowy,Heavy,Classical,Michael,Political Rally
TX04898,Member,Grocery,Sugar,1.0,1572.65,1572.65,Debit Card,Pokhara,2024-07-23 01:00:00,Rainy,Heavy,Classical,Michael,Concert
TX04899,Guest,Toys & Games,Toy Car,5.0,219.7,1098.5,Debit Card,Biratnagar,2024-07-23 02:00:00,Snowy,Moderate,Pop,Michael,Concert
TX04900,Guest,Stationery,Notebook,5.0,1959.41,9797.050000000001,Credit Card,,2024-07-23 03:00:00,Cloudy,Heavy,Pop,Michael,Political Rally
TX04901,Guest,Grocery,Salt,5.0,1735.36,8676.8,Mobile Payment,Biratnagar,2024-07-23 04:00:00,Snowy,Light,Classical,John,Festival
TX04902,Member,Bakery,Cake,3.0,1124.43,3373.29,Mobile Payment,,2024-07-23 05:00:00,Cloudy,Light,Rock,Emily,Sports Event
TX04903,Regular,,Air Freshener,3.0,663.05,1989.1499999999999,Debit Card,Chitwan,2024-07-23 06:00:00,,Light,Jazz,John,Festival
TX04904,,Toys & Games,Doll,2.0,977.53,1955.06,Debit Card,Biratnagar,2024-07-23 07:00:00,Cloudy,Heavy,Jazz,Sarah,None
TX04905,Guest,Clothing,Shirt,1.0,1839.26,1839.26,Cash,Kathmandu,2024-07-23 08:00:00,Cloudy,Moderate,,John,Sports Event
TX04906,Member,Snacks,Chips,2.0,1488.19,2976.38,Mobile Payment,Biratnagar,2024-07-23 09:00:00,Sunny,Light,Jazz,Sarah,Concert
TX04907,Member,Beverages,Whiskey,3.0,718.57,2155.71,Debit Card,Bhairahawa,2024-07-23 10:00:00,Windy,Light,Jazz,Emily,Political Rally
TX04908,Guest,Frozen Foods,Frozen Soup,4.0,1399.51,5598.04,Credit Card,Biratnagar,2024-07-23 11:00:00,Sunny,Light,Pop,Sarah,Concert
TX04909,Member,Electronics,Charger,,1564.47,1564.47,Cash,Kathmandu,2024-07-23 12:00:00,Rainy,Moderate,Pop,Emily,Political Rally
TX04910,Guest,Sports & Fitness,Golf Ball,1.0,1640.57,1640.57,Credit Card,Bhairahawa,2024-07-23 13:00:00,Sunny,Light,No Music,Emily,Sports Event
TX04911,Guest,Frozen Foods,Frozen Pizza,2.0,1883.57,3767.14,Credit Card,Chitwan,2024-07-23 14:00:00,Rainy,Moderate,Pop,Sarah,Political Rally
TX04912,Guest,Personal Care,Hair Gel,3.0,726.16,2178.48,Mobile Payment,Kathmandu,2024-07-23 15:00:00,Rainy,,Pop,Sarah,Sports Event
TX04913,Member,Snacks,Cookies,4.0,1633.72,6534.88,Cash,Pokhara,2024-07-23 16:00:00,Rainy,Light,No Music,Emily,None
TX04914,Guest,Toys & Games,Toy Car,1.0,677.5,,Debit Card,Pokhara,2024-07-23 17:00:00,Cloudy,Moderate,No Music,David,None
TX04915,,Grocery,Salt,,1466.11,2932.22,Debit Card,Pokhara,2024-07-23 18:00:00,Rainy,Heavy,Jazz,Sarah,Sports Event
TX04916,Member,Sports & Fitness,Cricket Bat,2.0,123.71,247.42,Mobile Payment,Bhairahawa,2024-07-23 19:00:00,Windy,Light,No Music,John,Sports Event
TX04917,Guest,Dairy Products,Cream,3.0,1692.94,5078.82,Cash,Chitwan,2024-07-23 20:00:00,Snowy,Moderate,Jazz,Michael,Sports Event
TX04918,Regular,Meat & Seafood,Shrimp,1.0,131.36,131.36,Cash,Chitwan,2024-07-23 21:00:00,Windy,Moderate,Classical,Michael,Concert
TX04919,Member,Clothing,Jeans,3.0,1401.11,4203.33,Cash,Pokhara,2024-07-23 22:00:00,Cloudy,,,Sarah,Concert
TX04920,Guest,Personal Care,Face Wash,1.0,1287.65,1287.65,Debit Card,Bhairahawa,,Rainy,Light,Classical,John,Festival
TX04921,Guest,Dairy Products,Ghee,5.0,1405.44,7027.200000000001,Cash,Bhairahawa,2024-07-24 00:00:00,Rainy,Moderate,No Music,Michael,Concert
TX04922,Guest,Dairy Products,Buttermilk,4.0,127.29,509.16,Mobile Payment,Bhairahawa,2024-07-24 01:00:00,Rainy,Heavy,No Music,David,Sports Event
TX04923,Regular,Electronics,Laptop,5.0,1027.6,5138.0,Cash,Biratnagar,2024-07-24 02:00:00,Rainy,Heavy,Rock,Sarah,Concert
TX04924,Guest,Stationery,Stapler,3.0,1243.33,3729.99,Mobile Payment,Pokhara,2024-07-24 03:00:00,Windy,Heavy,No Music,David,Festival
TX04925,Guest,Fresh Produce,Onion,4.0,127.05,508.2,Debit Card,Pokhara,2024-07-24 04:00:00,Cloudy,Light,Classical,Emily,Festival
